Motor, Cells, kV, Propeller Diameter (inches), Propeller Pitch (inches), Voltage (V), RPMs, Current (A), Power Consumption (W), Wh Flight time (Seconds), Thrust (lbs), Pitch Speed (ft/s), Efficiency = ((thrust/watt)*100), Estimated System Weight (lbs)
Cobra C-2826-EF1-SS ,4.00,1200.00,9.00,4.50,14.80,14785.00,43.58,645.00,558.14,5.19,63.00,0.80,2.09
BadAss 4520-540Kv ,5.00,540.00,13.00,8.00,18.50,8313.00,42.97,794.90,452.89,7.90,63.00,0.99,2.57
BadAss 4520-370Kv ,5.00,370.00,16.00,12.00,18.50,5543.00,38.93,720.20,499.86,6.02,63.00,0.84,2.58
Tempest 4130-460Kv ,5.00,460.00,14.00,8.50,18.50,7829.00,38.85,718.70,500.90,7.27,63.00,1.01,2.54
BadAss 3520-650Kv ,6.00,650.00,10.00,5.00,22.20,13305.00,31.52,699.70,514.51,5.91,63.00,0.84,2.21
BadAss 4520-540Kv ,6.00,540.00,14.00,7.00,22.20,9484.00,70.33,1561.30,230.58,10.79,62.90,0.69,2.57
BadAss 4530-360Kv ,6.00,360.00,18.00,10.00,22.20,6640.00,58.95,1308.70,275.08,13.25,62.90,1.01,2.86
BadAss 2826-820Kv ,4.00,820.00,13.00,7.00,14.80,9488.00,52.37,775.10,464.46,7.09,62.90,0.91,2.09
Tempest 2820-1170Kv ,3.00,1170.00,11.00,7.00,11.10,9487.00,52.02,577.40,623.48,5.18,62.90,0.90,2.00
BadAss 3520-650Kv ,4.00,650.00,13.00,8.00,14.80,8308.00,46.36,686.10,524.70,6.26,62.90,0.91,2.21
BadAss 4520-370Kv ,6.00,370.00,16.00,10.00,22.20,6641.00,46.02,1021.60,352.39,9.28,62.90,0.91,2.58
Cobra C-3515/14 ,5.00,950.00,10.00,5.00,18.50,13288.00,38.71,716.20,502.65,6.14,62.90,0.86,2.09
Cobra C-4120/18 ,5.00,540.00,13.00,8.00,18.50,8306.00,37.61,695.70,517.46,6.49,62.90,0.93,2.34
Cobra C-4120/18 ,5.00,540.00,12.00,8.00,18.50,8305.00,37.46,693.10,519.41,6.97,62.90,1.01,2.34
BadAss 4520-830Kv ,4.00,830.00,13.00,6.50,14.80,10199.00,95.84,1418.50,253.79,9.16,62.80,0.65,2.57
BadAss 4520-540Kv ,6.00,540.00,14.00,7.00,22.20,9479.00,70.68,1569.10,229.43,13.20,62.80,0.84,2.57
BadAss 4530-360Kv ,5.00,360.00,18.00,12.00,18.50,5525.00,65.88,1218.80,295.37,9.73,62.80,0.80,2.86
BadAss 3530-890 ,4.00,890.00,11.00,5.50,14.80,12050.00,57.67,853.50,421.79,7.09,62.80,0.83,2.41
Cobra C-4120/14 ,4.00,710.00,13.00,8.00,14.80,8293.00,56.42,835.00,431.14,8.05,62.80,0.96,2.35
BadAss 2820-1080 ,4.00,1080.00,10.00,5.00,14.80,13258.00,47.95,709.60,507.33,5.95,62.80,0.84,2.03
Tempest 4130-400Kv ,5.00,400.00,15.00,10.00,18.50,6634.00,40.07,741.30,485.63,7.43,62.80,1.00,2.53
BadAss 2826-820Kv ,5.00,820.00,10.00,5.00,18.50,13258.00,37.74,698.20,515.61,5.89,62.80,0.84,2.09
BadAss 2826-690 ,6.00,690.00,10.00,5.00,22.20,13262.00,30.83,684.40,526.01,5.97,62.80,0.87,2.10
Tempest 4130-400Kv ,6.00,400.00,13.00,8.00,22.20,8284.00,29.03,644.50,558.57,6.34,62.80,0.98,2.53
BadAss 3530-650Kv ,6.00,570.00,13.00,6.50,22.20,10186.00,59.36,1317.70,273.20,9.13,62.70,0.69,2.40
Cobra C-3525/10 ,4.00,780.00,13.00,8.00,14.80,8271.00,57.77,855.00,421.05,7.80,62.70,0.91,2.26
Cobra C-4130/20 ,6.00,300.00,21.00,14.00,22.20,4733.00,51.27,1138.30,316.26,12.98,62.70,1.14,2.57
BadAss 3520-650Kv ,4.00,650.00,12.00,8.00,14.80,8277.00,46.68,690.80,521.13,6.62,62.70,0.96,2.21
BadAss 2826-690 ,6.00,690.00,10.00,5.00,22.20,13252.00,31.42,697.40,516.20,5.44,62.70,0.78,2.10
Tempest 4120-600Kv ,4.00,600.00,14.00,9.00,14.80,7340.00,64.28,951.30,378.43,9.04,62.60,0.95,2.32
Tempest 4120-600Kv ,4.00,600.00,14.00,8.50,14.80,7775.00,49.39,731.00,492.48,7.19,62.60,0.98,2.32
BadAss 2820-1080 ,4.00,1080.00,10.00,5.00,14.80,13220.00,49.06,726.10,495.80,5.41,62.60,0.74,2.03
Cobra C-3525/12 ,6.00,650.00,12.00,6.00,22.20,11023.00,46.70,1036.80,347.22,8.72,62.60,0.84,2.26
Cobra C-4130/14 ,6.00,450.00,15.00,8.00,22.20,8260.00,42.63,946.30,380.43,9.45,62.60,1.00,2.58
Cobra C-3520/10 ,5.00,980.00,9.00,4.50,18.50,14696.00,34.66,641.20,561.45,5.24,62.60,0.82,2.16
BadAss 4520-470Kv ,5.00,470.00,17.00,10.00,18.50,6600.00,73.44,1358.70,264.96,11.29,62.50,0.83,2.57
BadAss 4520-470Kv ,5.00,470.00,18.00,10.00,18.50,6603.00,72.87,1348.20,267.02,13.02,62.50,0.97,2.57
BadAss 2820-780 ,4.00,780.00,13.00,8.00,14.80,8246.00,52.79,781.30,460.77,6.33,62.50,0.81,2.03
Cobra C-4130/16 ,5.00,390.00,17.00,12.00,18.50,5502.00,46.08,852.50,422.29,7.96,62.50,0.93,2.57
Cobra C-3520/12 ,3.00,820.00,14.00,10.00,11.10,6596.00,41.22,457.60,786.71,5.15,62.50,1.12,2.18
Cobra C-3525/10 ,6.00,780.00,9.00,4.50,22.20,14677.00,27.95,620.50,580.18,5.21,62.50,0.84,2.26
Tempest 4130-310Kv ,6.00,310.00,14.00,10.00,22.20,6605.00,18.46,409.90,878.26,5.03,62.50,1.23,2.52
BadAss 4530-360Kv ,6.00,360.00,19.00,10.00,22.20,6585.00,72.96,1619.70,222.26,15.81,62.40,0.98,2.86
Tempest 4120-830Kv ,4.00,830.00,12.00,6.00,14.80,10989.00,68.68,1016.50,354.16,8.43,62.40,0.83,2.32
Tempest 2820-840Kv ,4.00,840.00,11.00,7.00,14.80,9407.00,40.21,595.10,604.94,5.21,62.40,0.88,2.00
BadAss 2826-820Kv ,5.00,820.00,10.00,5.00,18.50,13172.00,38.66,715.10,503.43,5.52,62.40,0.77,2.09
Tempest 3515-950Kv ,5.00,950.00,9.00,4.50,18.50,14636.00,34.26,633.90,567.91,5.01,62.40,0.79,2.07
BadAss 3530-890 ,4.00,890.00,14.00,6.00,14.80,10957.00,98.15,1452.60,247.83,11.60,62.30,0.80,2.41
Tempest 4120-830Kv ,4.00,830.00,12.00,6.00,14.80,10972.00,69.59,1029.90,349.55,8.05,62.30,0.78,2.32
BadAss 4520-370Kv ,5.00,370.00,20.00,13.00,18.50,5061.00,63.50,1174.70,306.46,12.34,62.30,1.05,2.58
BadAss 3530-650Kv ,6.00,570.00,13.00,6.50,22.20,10115.00,61.26,1360.00,264.71,8.60,62.30,0.63,2.40
BadAss 2820-910Kv ,3.00,910.00,14.00,10.00,11.10,6574.00,56.10,622.70,578.13,5.49,62.30,0.88,2.03
Cobra C-5320/22 ,6.00,300.00,18.00,12.00,22.20,5483.00,52.56,1166.90,308.51,9.63,62.30,0.83,2.78
BadAss 2820-1080 ,3.00,1080.00,11.00,7.00,11.10,9399.00,51.03,566.40,635.59,5.16,62.30,0.91,2.03
Cobra C-3520/12 ,4.00,820.00,11.00,7.00,14.80,9399.00,36.80,544.60,661.04,5.34,62.30,0.98,2.18
BadAss 3520-970 ,3.00,970.00,13.00,8.00,11.10,8209.00,76.53,849.40,423.83,7.35,62.20,0.87,2.19
BadAss 4530-550Kv ,6.00,550.00,14.00,6.00,22.20,10948.00,64.06,1422.10,253.15,11.73,62.20,0.83,2.86
Tempest 4130-690Kv ,4.00,690.00,13.00,7.00,14.80,9385.00,44.94,665.00,541.35,6.79,62.20,1.02,2.54
Cobra C-3525/10 ,3.00,780.00,14.00,10.00,11.10,6566.00,39.55,439.00,820.05,5.12,62.20,1.17,2.26
Tempest 4130-690Kv ,5.00,690.00,14.00,6.00,18.50,10926.00,74.12,1371.30,262.52,11.38,62.10,0.83,2.54
BadAss 3520-970 ,4.00,970.00,11.00,5.50,14.80,11931.00,63.39,938.10,383.75,7.04,62.10,0.75,2.19
Tempest 2820-1170Kv ,4.00,1170.00,10.00,5.00,14.80,13121.00,54.75,810.30,444.28,5.43,62.10,0.67,2.00
BadAss 3530-470 ,4.00,470.00,16.00,12.00,14.80,5468.00,50.50,747.40,481.67,5.85,62.10,0.78,2.39
BadAss 2826-1030 ,3.00,1030.00,11.00,7.00,11.10,9368.00,48.86,542.30,663.84,5.20,62.10,0.96,2.10
Cobra C-5320/22 ,7.00,300.00,17.00,10.00,25.90,6560.00,48.61,1259.00,285.94,10.80,62.10,0.86,2.78
BadAss 3515-580Kv ,5.00,580.00,13.00,8.00,18.50,8203.00,45.12,834.80,431.24,7.55,62.10,0.90,2.12
Tempest 4130-540Kv ,6.00,540.00,12.00,6.00,22.20,10926.00,41.71,925.90,388.81,7.87,62.10,0.85,2.54
Cobra C-3525/14 ,4.00,560.00,14.00,10.00,14.80,6556.00,28.24,418.00,861.24,5.05,62.10,1.21,2.26
BadAss 2826-1360 ,3.00,1360.00,11.00,5.50,11.10,11912.00,78.75,874.10,411.85,6.93,62.00,0.79,2.11
Cobra C-3525/12 ,6.00,650.00,12.00,6.00,22.20,10908.00,47.33,1050.70,342.63,8.27,62.00,0.79,2.26
BadAss 4520-370Kv ,5.00,370.00,17.00,12.00,18.50,5459.00,43.07,796.70,451.86,7.81,62.00,0.98,2.58
Cobra C-3515/14 ,5.00,950.00,10.00,5.00,18.50,13098.00,41.01,758.70,474.50,5.46,62.00,0.72,2.09
Cobra C-2826/12 ,6.00,760.00,10.00,5.00,22.20,13094.00,33.89,752.30,478.53,5.55,62.00,0.74,2.08
BadAss 4530-440Kv ,4.00,440.00,19.00,12.00,14.80,5448.00,73.39,1086.10,331.46,11.93,61.90,1.10,2.87
Cobra C-5320/18 ,6.00,370.00,19.00,10.00,22.20,6538.00,72.43,1607.90,223.89,15.23,61.90,0.95,2.78
Cobra C-4130/12 ,6.00,540.00,14.00,7.00,22.20,9337.00,63.86,1417.80,253.91,10.34,61.90,0.73,2.58
BadAss 3515-710 ,5.00,710.00,12.00,6.50,18.50,10056.00,50.07,926.30,388.64,7.92,61.90,0.85,2.11
BadAss 2826-1030 ,4.00,1030.00,10.00,5.00,14.80,13073.00,44.49,658.40,546.78,5.82,61.90,0.88,2.10
Cobra C-2826/10 ,5.00,930.00,10.00,5.00,18.50,13069.00,40.83,755.30,476.63,5.51,61.90,0.73,2.08
Tempest 4130-400Kv ,6.00,400.00,13.00,8.00,22.20,8177.00,33.67,747.50,481.61,7.62,61.90,1.02,2.53
Tempest 2820-1170Kv ,3.00,1170.00,11.00,7.00,11.10,9325.00,54.87,609.10,591.04,5.10,61.80,0.84,2.00
BadAss 4520-660Kv ,5.00,660.00,12.00,6.00,18.50,10881.00,52.33,968.10,371.86,8.37,61.80,0.86,2.57
Cobra C-5320/22 ,7.00,300.00,18.00,10.00,25.90,6523.00,50.02,1295.40,277.91,12.77,61.80,0.99,2.78
Cobra C-4120/20 ,6.00,480.00,15.00,8.00,22.20,8156.00,45.26,1004.70,358.32,9.25,61.80,0.92,2.34
BadAss 3530-700 ,4.00,700.00,13.00,7.00,14.80,9318.00,44.26,655.10,549.53,6.67,61.80,1.02,2.40
Cobra C-4120/18 ,5.00,540.00,13.00,8.00,18.50,8157.00,41.33,764.60,470.83,7.71,61.80,1.01,2.34
Cobra C-3520/14 ,6.00,700.00,11.00,5.50,22.20,11867.00,40.22,892.80,403.23,7.18,61.80,0.80,2.18
Cobra C-3525/14 ,5.00,560.00,14.00,8.50,18.50,7678.00,39.45,729.80,493.29,7.17,61.80,0.98,2.26
BadAss 4520-660Kv ,5.00,660.00,12.00,6.00,18.50,10855.00,53.07,981.80,366.67,7.98,61.70,0.81,2.57
Cobra C-4130/12 ,5.00,540.00,15.00,8.00,18.50,8139.00,48.62,899.40,400.27,8.92,61.70,0.99,2.58
BadAss 2826-690 ,5.00,690.00,12.00,6.50,18.50,10023.00,47.62,880.90,408.67,7.80,61.70,0.89,2.10
Tempest 4130-540Kv ,6.00,540.00,12.00,6.00,22.20,10864.00,43.74,971.10,370.71,8.31,61.70,0.86,2.54
BadAss 3530-700 ,5.00,700.00,11.00,5.50,18.50,11844.00,42.30,782.50,460.06,6.75,61.70,0.86,2.40
Tempest 3520-550Kv ,5.00,550.00,14.00,8.50,18.50,7662.00,42.12,779.20,462.01,7.15,61.70,0.92,2.15
Cobra C-4130/20 ,6.00,300.00,16.00,12.00,22.20,5426.00,31.51,699.50,514.65,5.80,61.70,0.83,2.57
BadAss 4530-440Kv ,6.00,440.00,16.00,8.00,22.20,8125.00,93.09,2066.50,174.21,13.14,61.60,0.64,2.87
BadAss 3530-890 ,3.00,890.00,15.00,8.00,11.10,8131.00,90.85,1008.40,357.00,9.01,61.60,0.89,2.41
BadAss 4520-470Kv ,4.00,470.00,17.00,12.00,14.80,5419.00,54.94,813.20,442.70,7.54,61.60,0.93,2.57
Tempest 4120-520Kv ,5.00,520.00,15.00,8.00,18.50,8130.00,51.12,945.60,380.71,8.97,61.60,0.95,2.32
BadAss 4520-540Kv ,5.00,540.00,15.00,8.00,18.50,8128.00,50.29,930.30,386.97,9.12,61.60,0.98,2.57
BadAss 2826-1030 ,4.00,1030.00,10.00,5.00,14.80,13008.00,45.04,666.50,540.14,5.24,61.60,0.79,2.10
BadAss 4530-440Kv ,6.00,440.00,18.00,8.00,22.20,8112.00,95.58,2121.90,169.66,18.53,61.50,0.87,2.87
Cobra C-4130/16 ,6.00,390.00,16.00,10.00,22.20,6490.00,53.39,1185.30,303.72,12.07,61.50,1.02,2.57
BadAss 4520-370Kv ,6.00,370.00,16.00,10.00,22.20,6491.00,52.06,1155.80,311.47,11.81,61.50,1.02,2.58
BadAss 2814-1120 ,4.00,1120.00,10.00,5.00,14.80,12980.00,48.54,718.30,501.18,5.86,61.50,0.82,1.96
Tempest 2820-1170Kv ,4.00,1170.00,9.00,4.50,14.80,14425.00,42.30,626.00,575.08,5.00,61.50,0.80,2.00
BadAss 3530-470 ,6.00,470.00,13.00,7.00,22.20,9283.00,29.02,644.20,558.83,6.95,61.50,1.08,2.39
BadAss 3530-700 ,5.00,700.00,14.00,6.00,18.50,10802.00,69.52,1286.00,279.94,10.94,61.40,0.85,2.40
Cobra C-3525/10 ,5.00,780.00,12.00,6.00,18.50,10807.00,54.61,1010.20,356.37,8.56,61.40,0.85,2.26
BadAss 3515-710 ,4.00,710.00,14.00,8.50,14.80,7623.00,52.59,778.40,462.49,6.80,61.40,0.87,2.11
Tempest 4120-520Kv ,6.00,520.00,13.00,6.50,22.20,9979.00,52.52,1166.00,308.75,8.88,61.40,0.76,2.32
BadAss 2826-690 ,4.00,690.00,14.00,8.50,14.80,7630.00,50.07,741.10,485.76,6.74,61.40,0.91,2.10
BadAss 4520-540Kv ,4.00,540.00,15.00,10.00,14.80,6480.00,47.91,709.00,507.76,7.04,61.40,0.99,2.57
BadAss 4530-440Kv ,4.00,440.00,18.00,12.00,14.80,5392.00,77.21,1142.70,315.04,9.34,61.30,0.82,2.87
BadAss 4530-550Kv ,4.00,550.00,14.00,9.00,14.80,7194.00,58.50,865.80,415.80,8.71,61.30,1.01,2.86
Cobra C-3525/10 ,5.00,780.00,12.00,6.00,18.50,10789.00,54.61,1010.20,356.37,8.14,61.30,0.81,2.26
BadAss 3520-650Kv ,4.00,650.00,13.00,8.00,14.80,8093.00,52.35,774.80,464.64,7.30,61.30,0.94,2.21
Tempest 4130-400Kv ,5.00,400.00,16.00,10.00,18.50,6469.00,47.80,884.30,407.10,8.87,61.30,1.00,2.53
BadAss 4530-270Kv ,6.00,270.00,20.00,13.00,22.20,4977.00,46.66,1035.80,347.56,11.96,61.30,1.16,2.87
BadAss 3515-710 ,4.00,710.00,13.00,8.00,14.80,8091.00,45.26,669.80,537.47,5.99,61.30,0.89,2.11
Tempest 4130-690Kv ,5.00,690.00,11.00,5.50,18.50,11765.00,41.44,766.60,469.61,6.64,61.30,0.87,2.54
Cobra C-4120/22 ,6.00,430.00,13.00,8.00,22.20,8088.00,27.61,612.90,587.37,6.05,61.30,0.99,2.34
BadAss 3515-580Kv ,5.00,580.00,11.00,7.00,18.50,9251.00,25.29,467.90,769.40,5.04,61.30,1.08,2.12
BadAss 3530-470 ,5.00,470.00,14.00,9.00,18.50,7183.00,46.15,853.80,421.64,8.74,61.20,1.02,2.39
Cobra C-4120/16 ,6.00,610.00,11.00,5.50,22.20,11741.00,36.90,819.20,439.45,7.11,61.20,0.87,2.34
BadAss 4530-440Kv ,6.00,440.00,17.00,8.00,22.20,8064.00,98.46,2185.80,164.70,15.13,61.10,0.69,2.87
Tempest 4130-540Kv ,4.00,540.00,16.00,10.00,14.80,6452.00,81.39,1204.60,298.85,11.29,61.10,0.94,2.54
BadAss 4520-830Kv ,4.00,830.00,12.00,6.00,14.80,10755.00,64.78,958.70,375.51,7.81,61.10,0.81,2.57
BadAss 4520-370Kv ,6.00,370.00,18.00,10.00,22.20,6450.00,54.11,1201.20,299.70,12.44,61.10,1.04,2.58
Cobra C-4120/14 ,5.00,710.00,12.00,6.00,18.50,10745.00,52.51,971.40,370.60,8.20,61.10,0.84,2.35
Cobra C-4120/14 ,5.00,710.00,12.00,6.00,18.50,10762.00,52.14,964.60,373.21,8.56,61.10,0.89,2.35
BadAss 2814-1120 ,4.00,1120.00,10.00,5.00,14.80,12913.00,49.27,729.10,493.76,5.30,61.10,0.73,1.96
BadAss 2820-780 ,3.00,780.00,14.00,10.00,11.10,6452.00,41.66,462.40,778.55,5.00,61.10,1.08,2.03
BadAss 3530-650Kv ,6.00,570.00,12.00,6.00,22.20,10746.00,40.52,899.40,400.27,7.65,61.10,0.85,2.40
BadAss 3520-790 ,5.00,790.00,10.00,5.00,18.50,12907.00,33.90,627.20,573.98,5.54,61.10,0.88,2.20
Tempest 4130-540Kv ,4.00,540.00,17.00,10.00,14.80,6439.00,82.60,1222.40,294.50,10.52,61.00,0.86,2.54
BadAss 4520-370Kv ,6.00,370.00,17.00,10.00,22.20,6443.00,54.30,1205.40,298.66,10.74,61.00,0.89,2.58
BadAss 2820-780 ,5.00,780.00,12.00,6.00,18.50,10735.00,53.05,981.40,366.82,7.82,61.00,0.80,2.03
Cobra C-4130/14 ,5.00,450.00,16.00,10.00,18.50,6441.00,50.80,939.90,383.02,8.91,61.00,0.95,2.58
Tempest 4120-520Kv ,4.00,520.00,15.00,10.00,14.80,6445.00,48.13,712.30,505.41,6.87,61.00,0.96,2.32
Cobra C-3525/10 ,4.00,780.00,11.00,7.00,14.80,9209.00,35.23,521.40,690.45,5.12,61.00,0.98,2.26
BadAss 3530-470 ,4.00,470.00,14.00,7.00,14.80,9198.00,27.40,405.50,887.79,5.33,61.00,1.31,2.39
Tempest 4120-700Kv ,5.00,700.00,14.00,6.00,18.50,10725.00,72.80,1346.80,267.30,11.21,60.90,0.83,2.32
Cobra C-4120/14 ,4.00,710.00,15.00,8.00,14.80,8039.00,64.07,948.30,379.63,8.91,60.90,0.94,2.35
BadAss 2826-690 ,4.00,690.00,13.00,8.00,14.80,8045.00,42.80,633.40,568.36,5.86,60.90,0.93,2.10
BadAss 3530-650Kv ,6.00,570.00,12.00,6.00,22.20,10725.00,39.92,886.30,406.18,7.78,60.90,0.88,2.40
Tempest 4130-400Kv ,6.00,400.00,15.00,8.00,22.20,8040.00,39.34,873.40,412.18,8.81,60.90,1.01,2.53
Tempest 3520-550Kv ,5.00,550.00,13.00,8.00,18.50,8038.00,35.96,665.30,541.11,5.98,60.90,0.90,2.15
BadAss 3520-790 ,5.00,790.00,10.00,5.00,18.50,12856.00,35.87,663.60,542.50,5.02,60.90,0.76,2.20
BadAss 4530-730Kv ,4.00,730.00,13.00,6.50,14.80,9873.00,83.79,1240.00,290.32,8.75,60.80,0.71,2.87
BadAss 4520-470Kv ,6.00,470.00,16.00,8.00,22.20,8024.00,74.26,1648.50,218.38,14.67,60.80,0.89,2.57
BadAss 3530-650Kv ,4.00,570.00,16.00,10.00,14.80,6425.00,64.78,958.80,375.47,8.68,60.80,0.91,2.40
BadAss 4520-830Kv ,4.00,830.00,12.00,6.00,14.80,10693.00,63.49,939.70,383.10,7.99,60.80,0.85,2.57
Tempest 4120-600Kv ,6.00,600.00,13.00,5.50,22.20,11679.00,60.71,1347.80,267.10,10.70,60.80,0.79,2.32
BadAss 3515-710 ,4.00,710.00,12.00,8.00,14.80,8025.00,46.19,683.70,526.55,6.38,60.80,0.93,2.11
BadAss 3530-650Kv ,6.00,570.00,12.00,6.00,22.20,10707.00,41.18,914.10,393.83,8.03,60.80,0.88,2.40
Cobra C-3525/14 ,5.00,560.00,12.00,8.00,18.50,8028.00,34.18,632.20,569.44,6.43,60.80,1.02,2.26
Cobra C-3525/14 ,5.00,560.00,13.00,8.00,18.50,8022.00,33.86,626.40,574.71,5.93,60.80,0.95,2.26
BadAss 3515-580Kv ,5.00,580.00,11.00,7.00,18.50,9170.00,26.77,495.20,726.98,5.06,60.80,1.02,2.12
Tempest 4130-540Kv ,4.00,540.00,18.00,10.00,14.80,6415.00,84.36,1248.50,288.35,11.88,60.70,0.95,2.54
BadAss 3515-940 ,4.00,940.00,12.00,6.00,14.80,10682.00,63.37,937.80,383.88,7.67,60.70,0.82,2.11
Cobra C-2826/8 ,4.00,1130.00,10.00,5.00,14.80,12829.00,48.48,717.50,501.74,5.23,60.70,0.73,2.08
BadAss 4520-470Kv ,5.00,470.00,14.00,9.00,18.50,7127.00,42.68,789.70,455.87,8.46,60.70,1.07,2.57
BadAss 3530-470 ,5.00,470.00,14.00,8.50,18.50,7535.00,34.68,641.50,561.18,6.74,60.70,1.05,2.39
Cobra C-4130/20 ,6.00,300.00,17.00,12.00,22.20,5344.00,33.84,751.20,479.23,7.55,60.70,1.00,2.57
Tempest 4130-460Kv ,4.00,460.00,14.00,10.00,14.80,6411.00,29.33,434.10,829.30,5.17,60.70,1.19,2.54
Tempest 4130-460Kv ,6.00,460.00,14.00,7.00,22.20,9136.00,51.78,1149.50,313.18,9.47,60.60,0.82,2.54
Cobra C-5330/18 ,6.00,250.00,20.00,13.00,22.20,4919.00,42.60,945.81,380.63,11.18,60.60,1.18,3.13
Cobra C-3525/12 ,6.00,650.00,11.00,5.50,22.20,11639.00,35.91,797.30,451.52,6.86,60.60,0.86,2.26
Tempest 4130-540Kv ,6.00,540.00,14.00,6.00,22.20,10645.00,55.26,1226.70,293.47,10.89,60.50,0.89,2.54
Tempest 4120-700Kv ,5.00,700.00,11.00,5.50,18.50,11607.00,42.04,777.70,462.90,6.63,60.50,0.85,2.32
Cobra C-4130/16 ,6.00,390.00,14.00,9.00,22.20,7104.00,35.73,793.20,453.86,8.75,60.50,1.10,2.57
Tempest 3520-550Kv ,5.00,550.00,12.00,8.00,18.50,7990.00,35.61,658.90,546.37,6.18,60.50,0.94,2.15
BadAss 3530-650Kv ,5.00,570.00,13.00,7.00,18.50,9120.00,32.18,595.40,604.64,6.44,60.50,1.08,2.40
BadAss 2826-1360 ,3.00,1360.00,10.00,5.00,11.10,12750.00,57.36,636.70,565.42,5.02,60.40,0.79,2.11
Cobra C-5320/22 ,7.00,300.00,19.00,10.00,25.90,6382.00,57.30,1484.20,242.55,14.79,60.40,1.00,2.78
Tempest 4130-460Kv ,6.00,460.00,15.00,7.00,22.20,9114.00,52.83,1172.90,306.93,11.16,60.40,0.95,2.54
Cobra C-4130/12 ,6.00,540.00,13.00,6.50,22.20,9808.00,50.57,1122.50,320.71,8.87,60.40,0.79,2.58
BadAss 3520-970 ,4.00,970.00,10.00,5.00,14.80,12753.00,41.48,613.90,586.41,5.50,60.40,0.90,2.19
Tempest 2820-840Kv ,5.00,840.00,10.00,5.00,18.50,12757.00,35.10,649.40,554.36,5.59,60.40,0.86,2.00
Cobra C-4120/14 ,4.00,710.00,11.00,7.00,14.80,9116.00,32.19,476.30,755.83,5.04,60.40,1.06,2.35
BadAss 2826-1360 ,3.00,1360.00,10.00,5.00,11.10,12737.00,57.30,636.10,565.95,5.58,60.30,0.88,2.11
BadAss 2826-690 ,4.00,690.00,12.00,8.00,14.80,7955.00,43.98,650.90,553.08,6.27,60.30,0.96,2.10
BadAss 2820-780 ,5.00,780.00,11.00,5.50,18.50,11582.00,41.97,776.50,463.62,6.67,60.30,0.86,2.03
Tempest 4120-600Kv ,4.00,600.00,12.00,8.00,14.80,7961.00,40.68,602.10,597.91,6.23,60.30,1.03,2.32
Tempest 4120-600Kv ,4.00,600.00,13.00,8.00,14.80,7962.00,39.94,591.10,609.03,5.84,60.30,0.99,2.32
Cobra C-3520/14 ,6.00,700.00,10.00,5.00,22.20,12740.00,27.52,610.90,589.29,5.68,60.30,0.93,2.18
Cobra C-4130/16 ,6.00,390.00,17.00,10.00,22.20,6360.00,54.37,1207.10,298.24,10.58,60.20,0.88,2.57
BadAss 4520-540Kv ,6.00,540.00,13.00,6.50,22.20,9779.00,52.60,1167.70,308.30,8.71,60.20,0.75,2.57
BadAss 2814-870 ,5.00,870.00,10.00,5.00,18.50,12708.00,35.10,649.30,554.44,5.05,60.20,0.78,1.95
BadAss 4520-660Kv ,5.00,660.00,14.00,6.00,18.50,10584.00,67.99,1257.80,286.21,11.00,60.10,0.87,2.57
BadAss 4530-550Kv ,5.00,550.00,15.00,7.00,18.50,9060.00,64.14,1186.60,303.39,11.27,60.10,0.95,2.86
BadAss 3530-470 ,4.00,470.00,17.00,12.00,14.80,5285.00,55.78,825.60,436.05,7.14,60.10,0.86,2.39
BadAss 3530-890 ,3.00,890.00,13.00,7.00,11.10,9067.00,52.97,588.00,612.24,6.32,60.10,1.07,2.41
Cobra C-3520/12 ,5.00,820.00,11.00,5.50,18.50,11542.00,43.71,808.70,445.16,6.77,60.10,0.84,2.18
Cobra C-3520/14 ,6.00,700.00,10.00,5.00,22.20,12692.00,28.39,630.30,571.16,5.13,60.10,0.81,2.18
Tempest 4120-600Kv ,6.00,600.00,10.00,5.00,22.20,12696.00,27.00,599.30,600.70,5.36,60.10,0.89,2.32
BadAss 3515-940 ,3.00,940.00,13.00,8.00,11.10,7914.00,58.04,644.30,558.75,5.78,60.00,0.90,2.11
BadAss 4520-370Kv ,5.00,370.00,19.00,12.00,18.50,5279.00,53.61,991.80,362.98,11.12,60.00,1.12,2.58
Cobra C-4120/18 ,5.00,540.00,15.00,8.00,18.50,7924.00,47.19,873.00,412.37,8.65,60.00,0.99,2.34
BadAss 3520-560 ,6.00,560.00,12.00,6.00,22.20,10561.00,38.83,861.90,417.68,7.39,60.00,0.86,2.20
Tempest 2820-840Kv ,5.00,840.00,10.00,5.00,18.50,12675.00,36.08,667.40,539.41,5.10,60.00,0.76,2.00
Tempest 4130-310Kv ,6.00,310.00,15.00,10.00,22.20,6339.00,28.44,631.40,570.16,6.72,60.00,1.06,2.52
BadAss 2826-1030 ,3.00,1030.00,13.00,7.00,11.10,9035.00,56.75,629.90,571.52,6.33,59.90,1.00,2.10
BadAss 3520-560 ,4.00,560.00,15.00,10.00,14.80,6328.00,50.24,743.50,484.20,6.51,59.90,0.88,2.20
BadAss 3520-650Kv ,5.00,650.00,12.00,6.00,18.50,10543.00,46.76,865.10,416.14,7.38,59.90,0.85,2.21
BadAss 3520-650Kv ,5.00,650.00,12.00,6.00,18.50,10548.00,46.12,853.20,421.94,7.46,59.90,0.87,2.21
