Motor, Weight (oz), Cells, kV, Propeller, Propeller Diameter (inches), Propeller Pitch (inches), Voltage (V), RPMs, Current (A), Power Consumption (W), Wh Flight time (Minutes), Ah Flight time (Minutes), Thrust (lbs), Pitch Speed (ft/s), Efficiency = ((thrust/watt)*100), Score = (Thrust*Time), Estimated System Weight (oz), Battery Capacity (Wh), Motor Resistance, I Max, P Max, Outside Diameter, Body Length, Total Shaft Length
BadAss 4530-730Kv , 18.64, 5.999999999999999, 730.0, 10x10-E, 10.0, 10.0, 22.2, 14450, 113.31, 2515.5, 2.3828264758497317, 2.3828435266084194, 7.82625, 136.8, 0.3111210494931425, 18.648595706618963, 50.213753, 99.9, 0.007, 150.0, -1.0, 2.165, 2.453, 3.346
BadAss 4530-730Kv , 18.64, 5.999999999999999, 730.0, 11x5.5-E, 11.0, 5.5, 22.2, 14731, 96.14, 2134.4, 2.8082833583208395, 2.808404410235074, 10.555625, 76.7, 0.4945476480509745, 29.64318602417541, 50.213753, 99.9, 0.007, 150.0, -1.0, 2.165, 2.453, 3.346
BadAss 4530-730Kv , 18.64, 5.999999999999999, 730.0, 11x7-E, 11.0, 7.0, 22.2, 14448, 113.82, 2526.9, 2.372076457319245, 2.3721665788086455, 10.939375, 95.8, 0.4329168150698484, 25.949033895286714, 50.213753, 99.9, 0.007, 150.0, -1.0, 2.165, 2.453, 3.346
BadAss 4530-730Kv , 18.64, 5.999999999999999, 730.0, 11x8-E, 11.0, 8.0, 22.2, 14300, 125.09, 2777.0, 2.158444364422038, 2.1584459189383645, 10.535625, 108.3, 0.3793887288440763, 22.740560406913936, 50.213753, 99.9, 0.007, 150.0, -1.0, 2.165, 2.453, 3.346
BadAss 4530-730Kv , 18.64, 5.999999999999999, 730.0, 11x8.5-E, 11.0, 8.5, 22.2, 14138, 133.08, 2954.4, 2.028838342810723, 2.028854824165915, 10.8775, 113.8, 0.3681796642296236, 22.068689073923636, 50.213753, 99.9, 0.007, 150.0, -1.0, 2.165, 2.453, 3.346
BadAss 4530-730Kv , 18.64, 5.999999999999999, 730.0, 11x10-E, 11.0, 10.0, 22.2, 13921, 146.27, 3247.2, 1.8458980044345898, 1.845901415191085, 10.306875, 131.8, 0.31740807464892834, 19.025439994456764, 50.213753, 99.9, 0.007, 150.0, -1.0, 2.165, 2.453, 3.346
BadAss 4530-730Kv , 18.64, 5.999999999999999, 730.0, 10x7x3, 10.0, 7.0, 22.2, 15040, 79.41, 1763.0, 3.399886557005105, 3.4000755572346057, 10.225, 99.7, 0.5799773114010209, 34.7638400453772, 50.213753, 99.9, 0.007, 150.0, -1.0, 2.165, 2.453, 3.346
BadAss 4530-730Kv , 18.64, 5.999999999999999, 730.0, 11x7x3, 11.0, 7.0, 22.2, 14771, 96.86, 2150.2, 2.7876476606827274, 2.7875283914928763, 12.616875, 97.9, 0.5867768114593992, 35.17140207887639, 50.213753, 99.9, 0.007, 150.0, -1.0, 2.165, 2.453, 3.346
BadAss 4530-730Kv , 18.64, 5.999999999999999, 730.0, 11x8x3, 11.0, 8.0, 22.2, 14573, 109.81, 2437.8, 2.4587743047009596, 2.4587924597031234, 12.394375, 110.4, 0.5084246041512839, 30.474970772827955, 50.213753, 99.9, 0.007, 150.0, -1.0, 2.165, 2.453, 3.346
BadAss 4530-730Kv , 18.64, 5.999999999999999, 730.0, 12x6x3, 12.0, 6.0, 22.2, 14567, 114.09, 2532.8, 2.366550852811118, 2.36655272153563, 15.434375, 82.8, 0.6093799352495262, 36.5262333188566, 50.213753, 99.9, 0.007, 150.0, -1.0, 2.165, 2.453, 3.346
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 6x4.3-E, 6.0, 4.3, 7.4, 7105, 3.05, 22.5, 266.6666666666667, 265.8396101019052, 0.3325, 28.9, 1.4777777777777779, 88.66666666666667, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 6x4.5-E, 6.0, 4.5, 7.4, 7178, 2.97, 22.0, 272.72727272727275, 273.00027300027295, 0.335625, 30.6, 1.5255681818181819, 91.53409090909092, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 6x5.5-E, 6.0, 5.5, 7.4, 7093, 3.02, 22.3, 269.05829596412553, 268.480400930732, 0.2325, 36.9, 1.0426008968609866, 62.55605381165919, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 6x6-E, 6.0, 6.0, 7.4, 6809, 3.25, 24.1, 248.96265560165975, 249.48024948024948, 0.240625, 38.7, 0.9984439834024895, 59.906639004149376, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 7x4-E, 7.0, 4.0, 7.4, 6819, 3.24, 24.0, 250.0, 250.25025025025022, 0.384375, 25.8, 1.6015625, 96.09375, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 7x4-SF, 7.0, 4.0, 7.4, 6814, 3.24, 24.0, 250.0, 250.25025025025022, 0.371875, 25.8, 1.5494791666666667, 92.96875, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 7x5-E, 7.0, 5.0, 7.4, 6127, 3.74, 27.6, 217.39130434782606, 216.79433444139326, 0.339375, 29.0, 1.2296195652173911, 73.77717391304347, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 7x5-SF, 7.0, 5.0, 7.4, 6364, 3.59, 26.6, 225.56390977443607, 225.85259354061583, 0.36625, 30.1, 1.3768796992481203, 82.61278195488721, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 7x6-E, 7.0, 6.0, 7.4, 5838, 3.95, 29.2, 205.47945205479454, 205.2685596989394, 0.339375, 33.2, 1.1622431506849316, 69.73458904109589, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 7x6-SF, 7.0, 6.0, 7.4, 5833, 3.94, 29.2, 205.47945205479454, 205.7895458910687, 0.336875, 33.1, 1.1536815068493151, 69.2208904109589, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 8x3.8-SF, 8.0, 3.8, 7.4, 5680, 4.04, 29.9, 200.66889632107024, 200.6957452502007, 0.440625, 20.4, 1.4736622073578596, 88.41973244147157, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 8x4.7-SF, 8.0, 4.7, 7.4, 5269, 4.29, 31.7, 189.27444794952683, 189.00018900018898, 0.44125, 23.5, 1.3919558359621451, 83.51735015772871, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 6x4.5-BN, 6.0, 4.5, 7.4, 6741, 3.26, 24.1, 248.96265560165975, 248.71497264135303, 0.334375, 28.7, 1.387448132780083, 83.24688796680498, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 6x4.5-C, 6.0, 4.5, 7.4, 7586, 2.64, 19.5, 307.6923076923077, 307.12530712530713, 0.310625, 32.3, 1.5929487179487178, 95.57692307692307, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.0, 1480.0, 7x4.5-C, 7.0, 4.5, 7.4, 6294, 3.62, 26.8, 223.88059701492537, 223.98088696431233, 0.386875, 26.8, 1.443563432835821, 86.61380597014926, 30.51, 100, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.9999999999999996, 1480.0, 5x4.3-E, 5.0, 4.3, 11.1, 10787, 3.81, 42.3, 141.70212765957447, 141.73228346456693, 0.40875, 43.9, 0.9663120567375887, 57.920744680851065, 31.343, 99.9, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.9999999999999996, 1480.0, 5x4.5-E, 5.0, 4.5, 11.1, 10819, 3.79, 42.1, 142.375296912114, 142.4802110817942, 0.398125, 46.1, 0.9456650831353919, 56.68316508313539, 31.343, 99.9, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.9999999999999996, 1480.0, 5x4.6-E, 5.0, 4.6, 11.1, 10738, 3.84, 42.6, 140.70422535211267, 140.62500000000003, 0.430625, 46.8, 1.010856807511737, 60.590757042253514, 31.343, 99.9, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.9999999999999996, 1480.0, 6x4-E, 6.0, 4.0, 11.1, 10376, 4.04, 44.9, 133.4966592427617, 133.66336633663366, 0.4525, 39.3, 1.0077951002227172, 60.407238307349665, 31.343, 99.9, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.9999999999999996, 1480.0, 6x5.5-E, 6.0, 5.5, 11.1, 9126, 4.8, 53.3, 112.45778611632271, 112.50000000000001, 0.39125, 47.5, 0.7340525328330206, 43.99910881801126, 31.343, 99.9, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.9999999999999996, 1480.0, 6x6-E, 6.0, 6.0, 11.1, 8836, 4.94, 54.8, 109.37956204379563, 109.31174089068826, 0.40875, 50.2, 0.7458941605839416, 44.70889598540146, 31.343, 99.9, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.9999999999999996, 1480.0, 5x4-C, 5.0, 4.0, 11.1, 12553, 2.6, 28.8, 208.125, 207.6923076923077, 0.3975, 47.5, 1.3802083333333333, 82.7296875, 31.343, 99.9, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.9999999999999996, 1480.0, 5x4.5-BN, 5.0, 4.5, 11.1, 10796, 3.79, 42.0, 142.71428571428572, 142.4802110817942, 0.45375, 46.0, 1.0803571428571428, 64.75660714285715, 31.343, 99.9, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.9999999999999996, 1480.0, 5x4.5-C, 5.0, 4.5, 11.1, 12500, 2.63, 29.2, 205.27397260273972, 205.32319391634982, 0.38875, 53.3, 1.3313356164383563, 79.80025684931506, 31.343, 99.9, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.9999999999999996, 1480.0, 6x3-C, 6.0, 3.0, 11.1, 12541, 2.6, 28.9, 207.40484429065745, 207.6923076923077, 0.415625, 35.6, 1.4381487889273357, 86.20263840830451, 31.343, 99.9, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-1480Kv , 0.51, 2.9999999999999996, 1480.0, 6x4.5-C, 6.0, 4.5, 11.1, 9997, 4.29, 47.6, 125.92436974789915, 125.87412587412588, 0.5425, 42.6, 1.1397058823529411, 68.31397058823529, 31.343, 99.9, 0.64, 5.0, 55.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 4.75x4.75-E, 4.75, 4.75, 7.4, 11220, 3.86, 28.6, 209.7902097902098, 210.0546141996919, 0.258125, 50.5, 0.902534965034965, 54.1520979020979, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 4.75x5.5-E, 4.75, 5.5, 7.4, 10758, 4.32, 32.0, 187.5, 187.68768768768766, 0.23, 56.0, 0.71875, 43.125, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 5x4.3-E, 5.0, 4.3, 7.4, 10185, 4.88, 36.1, 166.20498614958447, 166.14975631369074, 0.37625, 41.5, 1.0422437673130194, 62.534626038781155, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 5x4.5-E, 5.0, 4.5, 7.4, 10150, 4.93, 36.4, 164.83516483516485, 164.46466750726387, 0.375625, 43.3, 1.0319368131868132, 61.916208791208796, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 5x4.6-E, 5.0, 4.6, 7.4, 10126, 4.95, 36.6, 163.93442622950818, 163.8001638001638, 0.390625, 44.1, 1.0672814207650272, 64.03688524590163, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 5x5-E, 5.0, 5.0, 7.4, 10695, 4.38, 32.4, 185.1851851851852, 185.11662347278786, 0.245, 50.6, 0.7561728395061729, 45.370370370370374, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 5.25x4.75-E, 5.25, 4.75, 7.4, 10348, 4.7, 34.8, 172.41379310344828, 172.51293847038528, 0.330625, 46.5, 0.9500718390804599, 57.00431034482759, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 5.25x6.25-E, 5.25, 6.25, 7.4, 9375, 5.65, 41.8, 143.54066985645935, 143.50633819660368, 0.28375, 55.5, 0.6788277511961723, 40.72966507177034, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 5.5x4.5-E, 5.5, 4.5, 7.4, 10294, 4.76, 35.2, 170.45454545454544, 170.3384056325233, 0.351875, 43.9, 0.9996448863636362, 59.97869318181817, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 6x4-E, 6.0, 4.0, 7.4, 9886, 5.13, 38.0, 157.89473684210526, 158.052789631737, 0.42, 37.4, 1.105263157894737, 66.3157894736842, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 6x4.3-E, 6.0, 4.3, 7.4, 8698, 6.26, 46.3, 129.58963282937367, 129.52249373974615, 0.51625, 35.4, 1.1150107991360692, 66.90064794816415, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 6x4.5-E, 6.0, 4.5, 7.4, 8797, 6.2, 45.9, 130.718954248366, 130.77593722755012, 0.525625, 37.5, 1.1451525054466232, 68.70915032679738, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 6x5.5-E, 6.0, 5.5, 7.4, 8766, 6.18, 45.7, 131.29102844638948, 131.19916032537392, 0.368125, 45.7, 0.8055251641137855, 48.331509846827124, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 6x6-E, 6.0, 6.0, 7.4, 8515, 6.38, 47.2, 127.11864406779661, 127.0863339828857, 0.38875, 48.4, 0.8236228813559322, 49.41737288135593, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 7x4-E, 7.0, 4.0, 7.4, 8245, 6.6, 48.8, 122.95081967213116, 122.85012285012286, 0.58, 31.2, 1.1885245901639343, 71.31147540983606, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 7x4-SF, 7.0, 4.0, 7.4, 8224, 6.61, 48.9, 122.69938650306749, 122.66426789876108, 0.56625, 31.2, 1.1579754601226995, 69.47852760736197, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 7x5-E, 7.0, 5.0, 7.4, 7263, 7.35, 54.4, 110.29411764705883, 110.31439602868174, 0.491875, 34.4, 0.9041819852941176, 54.25091911764706, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 7x5-SF, 7.0, 5.0, 7.4, 7502, 7.17, 53.1, 112.99435028248587, 113.0837950921633, 0.53875, 35.5, 1.0145951035781542, 60.87570621468926, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 5x4.5-BN, 5.0, 4.5, 7.4, 10214, 4.85, 35.9, 167.13091922005572, 167.17748676511562, 0.420625, 43.5, 1.1716573816155988, 70.29944289693594, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.0, 2050.0, 6x4.5-C, 6.0, 4.5, 7.4, 9518, 5.51, 40.7, 147.4201474201474, 147.15259724334135, 0.50125, 40.6, 1.2315724815724816, 73.89434889434888, 30.51, 100, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.9999999999999996, 2050.0, 4.7x4.25-E, 4.7, 4.25, 11.1, 15401, 6.26, 69.4, 86.36887608069163, 86.26198083067094, 0.465, 62.0, 0.670028818443804, 40.161527377521615, 31.343, 99.9, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.9999999999999996, 2050.0, 4.75x4.75-E, 4.75, 4.75, 11.1, 14875, 6.68, 74.1, 80.89068825910933, 80.83832335329342, 0.449375, 66.9, 0.6064439946018894, 36.35025303643725, 31.343, 99.9, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.9999999999999996, 2050.0, 4.75x5.5-E, 4.75, 5.5, 11.1, 14076, 7.23, 80.3, 74.64508094645082, 74.68879668049793, 0.386875, 73.3, 0.4817870485678705, 28.87831569115816, 31.343, 99.9, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.9999999999999996, 2050.0, 5x5-E, 5.0, 5.0, 11.1, 13890, 7.37, 81.8, 73.27628361858191, 73.27001356852102, 0.420625, 65.8, 0.5142114914425429, 30.82183679706602, 31.343, 99.9, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.9999999999999996, 2050.0, 4x4-C, 4.0, 4.0, 11.1, 17002, 4.79, 53.1, 112.88135593220339, 112.73486430062631, 0.473125, 64.4, 0.8910075329566854, 53.406991525423734, 31.343, 99.9, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.9999999999999996, 2050.0, 4x4.5-BN, 4.0, 4.5, 11.1, 15845, 5.87, 65.1, 92.07373271889402, 91.9931856899489, 0.526875, 67.5, 0.8093317972350231, 48.511347926267284, 31.343, 99.9, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.9999999999999996, 2050.0, 5x3-C, 5.0, 3.0, 11.1, 17772, 4.15, 46.0, 130.30434782608697, 130.12048192771084, 0.56125, 50.5, 1.2201086956521738, 73.13331521739131, 31.343, 99.9, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.9999999999999996, 2050.0, 5x4-C, 5.0, 4.0, 11.1, 16069, 5.66, 62.8, 95.44585987261146, 95.40636042402826, 0.656875, 60.9, 1.0459792993630574, 62.69599920382166, 31.343, 99.9, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.9999999999999996, 2050.0, 5x4.5-C, 5.0, 4.5, 11.1, 15900, 5.78, 64.2, 93.3644859813084, 93.42560553633218, 0.650625, 67.8, 1.0134345794392523, 60.745268691588784, 31.343, 99.9, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2050Kv , 0.51, 2.9999999999999996, 2050.0, 6x3-C, 6.0, 3.0, 11.1, 16050, 5.64, 62.5, 95.904, 95.74468085106385, 0.714375, 45.6, 1.143, 68.51142, 31.343, 99.9, 0.325, 7.5, 85.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 4.5x4.1-E, 4.5, 4.1, 7.4, 14034, 5.25, 38.8, 154.63917525773198, 154.44015444015443, 0.343125, 54.5, 0.8843427835051547, 53.060567010309285, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 4.7x4.25-E, 4.7, 4.25, 7.4, 13286, 5.98, 44.2, 135.74660633484163, 135.58709210883123, 0.343125, 53.5, 0.7763009049773755, 46.578054298642535, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 4.75x4.75-E, 4.75, 4.75, 7.4, 12841, 6.41, 47.4, 126.58227848101266, 126.4915461483324, 0.335, 57.8, 0.7067510548523207, 42.40506329113924, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 4.75x5.5-E, 4.75, 5.5, 7.4, 12164, 7.41, 54.8, 109.48905109489051, 109.421162052741, 0.288125, 63.4, 0.5257755474452556, 31.54653284671533, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 5x4.3-E, 5.0, 4.3, 7.4, 11548, 7.54, 55.8, 107.52688172043011, 107.53459029321097, 0.478125, 47.0, 0.8568548387096775, 51.41129032258065, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 5x4.5-E, 5.0, 4.5, 7.4, 11420, 7.67, 56.7, 105.82010582010581, 105.71197011874978, 0.45875, 48.7, 0.8090828924162257, 48.54497354497354, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 5x4.6-E, 5.0, 4.6, 7.4, 11312, 7.75, 57.3, 104.71204188481676, 104.62074978204011, 0.494375, 49.3, 0.862783595113438, 51.76701570680628, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 5x5-E, 5.0, 5.0, 7.4, 12075, 7.07, 52.3, 114.72275334608031, 114.68328300011467, 0.318125, 57.2, 0.6082695984703633, 36.4961759082218, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 5.25x4.75-E, 5.25, 4.75, 7.4, 11644, 7.4, 54.8, 109.48905109489051, 109.56902848794739, 0.4275, 52.4, 0.7801094890510949, 46.806569343065696, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 5.25x6.25-E, 5.25, 6.25, 7.4, 10146, 8.65, 64.0, 93.75, 93.73535385096078, 0.33125, 60.0, 0.517578125, 31.0546875, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 5.5x4.5-E, 5.5, 4.5, 7.4, 11511, 7.52, 55.6, 107.9136690647482, 107.82058654399081, 0.43625, 49.1, 0.7846223021582733, 47.07733812949641, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 6x4-E, 6.0, 4.0, 7.4, 10948, 8.0, 59.2, 101.35135135135134, 101.35135135135134, 0.511875, 41.5, 0.8646537162162162, 51.87922297297296, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 4x4-C, 4.0, 4.0, 7.4, 14614, 4.7, 34.8, 172.41379310344828, 172.51293847038528, 0.35375, 55.4, 1.0165229885057472, 60.99137931034483, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 4x4.5-BN, 4.0, 4.5, 7.4, 13593, 5.7, 42.2, 142.18009478672985, 142.24751066856328, 0.39, 57.9, 0.924170616113744, 55.45023696682465, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 5x4-C, 5.0, 4.0, 7.4, 13780, 5.48, 40.6, 147.7832512315271, 147.95817715525743, 0.488125, 52.2, 1.2022783251231526, 72.13669950738915, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 5x4.5-BN, 5.0, 4.5, 7.4, 11394, 7.57, 56.0, 107.14285714285714, 107.1084294333964, 0.515, 48.6, 0.9196428571428571, 55.17857142857143, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 5x4.5-C, 5.0, 4.5, 7.4, 13661, 5.6, 41.4, 144.92753623188406, 144.7876447876448, 0.478125, 58.2, 1.1548913043478262, 69.29347826086958, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 6x3-C, 6.0, 3.0, 7.4, 13750, 5.53, 40.9, 146.69926650366747, 146.62039978495673, 0.521875, 39.1, 1.2759779951100245, 76.55867970660145, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.0, 2600.0, 6x4.5-C, 6.0, 4.5, 7.4, 10783, 8.8, 65.1, 92.16589861751153, 92.13759213759214, 0.640625, 46.0, 0.984062980030722, 59.043778801843324, 30.51, 100, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.9999999999999996, 2600.0, 4.5x4.1-E, 4.5, 4.1, 11.1, 18375, 8.73, 96.9, 61.85758513931888, 61.85567010309278, 0.59875, 71.3, 0.6179050567595459, 37.03722910216718, 31.343, 99.9, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.9999999999999996, 2600.0, 4x4-C, 4.0, 4.0, 11.1, 19691, 7.71, 85.6, 70.02336448598132, 70.03891050583657, 0.6225, 74.6, 0.7272196261682244, 43.58954439252337, 31.343, 99.9, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
Tempest 1704-2600Kv , 0.51, 2.9999999999999996, 2600.0, 4x4.5-C, 4.0, 4.5, 11.1, 22320, 5.54, 61.5, 97.46341463414635, 97.47292418772564, 0.5125, 95.1, 0.8333333333333333, 49.949999999999996, 31.343, 99.9, 0.239, 9.0, 100.0, 0.827, 0.622, 1.004
