Motor, Cells, kV, Propeller Diameter (inches), Propeller Pitch (inches), Voltage (V), RPMs, Current (A), Power Consumption (W), Wh Flight time (Seconds), Thrust (lbs), Pitch Speed (ft/s), Efficiency = ((thrust/watt)*100), Estimated System Weight (lbs)
Cobra C-2826/12 ,6.00,760.00,10.00,7.00,22.20,12495.00,82.06,1822.00,395.17,12.40,82.80,0.68,2.45
BadAss 3515-710 ,6.00,710.00,10.00,5.00,22.20,13435.00,64.46,1431.20,503.07,12.40,63.60,0.87,2.51
BadAss 3515-580Kv ,4.00,580.00,15.00,8.00,14.80,6747.00,72.90,1079.00,667.28,12.40,51.10,1.15,2.54
Tempest 4130-540Kv ,6.00,540.00,11.00,8.00,22.20,10941.00,81.92,1818.60,395.91,12.39,82.90,0.68,3.38
Cobra C-4130/12 ,5.00,540.00,13.00,10.00,18.50,8042.00,103.38,1912.40,376.49,12.39,76.20,0.65,3.46
Cobra C-4120/14 ,5.00,710.00,10.00,7.00,18.50,11292.00,75.76,1401.40,513.77,12.39,74.90,0.88,2.99
Cobra C-3525/12 ,4.00,650.00,13.00,8.00,14.80,7388.00,77.36,1144.80,628.93,12.38,56.00,1.08,2.81
BadAss 4520-470Kv ,5.00,470.00,16.00,10.00,18.50,6660.00,70.18,1298.30,277.29,12.38,63.10,0.95,2.57
BadAss 3515-940 ,4.00,940.00,11.00,8.00,14.80,11258.00,102.48,1516.60,474.75,12.37,85.30,0.82,2.52
Tempest 3520-550Kv ,5.00,550.00,12.00,8.00,18.50,7990.00,71.22,1317.80,546.37,12.37,60.50,0.94,2.60
Tempest 4130-400Kv ,6.00,400.00,13.00,10.00,22.20,8021.00,80.22,1780.60,404.36,12.36,76.00,0.69,3.37
BadAss 2826-690 ,6.00,690.00,10.00,5.80,22.20,13100.00,68.92,1530.00,470.59,12.35,72.00,0.81,2.49
BadAss 3530-700 ,4.00,700.00,12.00,6.00,14.80,9356.00,85.24,1261.60,570.70,12.35,53.20,0.98,3.10
BadAss 4520-370Kv ,5.00,370.00,20.00,13.00,18.50,5061.00,63.50,1174.70,306.46,12.34,62.30,1.05,2.58
Cobra C-4120/16 ,5.00,610.00,11.00,8.00,18.50,9744.00,71.30,1319.00,545.87,12.33,73.80,0.93,2.98
BadAss 4520-540Kv ,6.00,540.00,15.00,6.00,22.20,9459.00,71.26,1582.00,227.56,12.33,53.70,0.78,2.57
BadAss 3515-710 ,6.00,710.00,10.00,8.00,22.20,12543.00,96.24,2136.60,336.98,12.31,95.00,0.58,2.51
Tempest 4130-690Kv ,4.00,690.00,16.00,7.00,14.80,8274.00,93.34,1381.50,260.59,12.30,54.80,0.89,2.54
Cobra C-4130/12 ,6.00,540.00,11.00,7.00,22.20,10549.00,63.12,1401.00,513.92,12.30,69.90,0.88,3.46
BadAss 3520-560 ,5.00,560.00,12.00,6.50,18.50,8941.00,63.68,1178.00,611.21,12.29,55.00,1.04,2.71
BadAss 3520-650Kv ,6.00,650.00,10.00,7.00,22.20,12928.00,86.88,1928.60,373.33,12.29,85.70,0.64,2.71
Tempest 4130-690Kv ,6.00,690.00,12.00,6.00,22.20,13183.00,80.94,1796.90,200.35,12.29,74.90,0.68,2.54
BadAss 2814-980Kv ,5.00,980.00,10.00,5.00,18.50,13445.00,85.70,1585.40,454.14,12.29,63.70,0.77,2.22
Cobra C-3515/14 ,5.00,950.00,10.00,5.00,18.50,13288.00,77.42,1432.40,502.65,12.28,62.90,0.86,2.48
BadAss 4520-660Kv ,6.00,660.00,10.00,5.00,22.20,13504.00,67.54,1499.20,480.26,12.28,63.90,0.82,3.44
Cobra C-4120/22 ,6.00,430.00,13.00,6.50,22.20,8181.00,50.70,1125.60,639.66,12.28,50.40,1.09,2.98
Cobra C-3525/10 ,6.00,780.00,10.00,5.00,22.20,13948.00,80.34,1783.40,403.72,12.28,66.00,0.69,2.81
Cobra C-3525/14 ,6.00,560.00,11.00,7.00,22.20,10084.00,58.18,1291.40,557.53,12.28,66.80,0.95,2.81
BadAss 3515-710 ,6.00,710.00,9.00,7.00,22.20,13249.00,72.40,1607.20,447.98,12.26,87.80,0.76,2.51
BadAss 3515-940 ,4.00,940.00,10.00,7.00,14.80,11329.00,100.58,1488.40,483.74,12.25,75.10,0.82,2.52
Cobra C-4120/20 ,5.00,480.00,14.00,10.00,18.50,7188.00,60.62,1121.20,642.17,12.23,68.10,1.09,2.98
Tempest 4120-600Kv ,5.00,600.00,11.00,7.00,18.50,10245.00,72.32,1338.00,538.12,12.23,67.90,0.91,2.93
Cobra C-4120/22 ,5.00,430.00,15.00,8.00,18.50,6723.00,51.52,953.00,755.51,12.23,50.90,1.28,2.98
BadAss 4520-540Kv ,4.00,540.00,15.00,8.00,14.80,6737.00,65.68,972.00,740.74,12.23,51.00,1.26,3.44
Tempest 4120-520Kv ,4.00,520.00,15.00,8.00,14.80,6796.00,68.38,1012.00,711.46,12.22,51.50,1.21,2.94
Tempest 4130-460Kv ,5.00,460.00,13.00,10.00,18.50,7975.00,64.54,1194.00,603.02,12.22,75.50,1.02,3.38
BadAss 3515-580Kv ,6.00,580.00,11.00,8.50,22.20,10365.00,80.68,1791.20,401.97,12.22,83.40,0.68,2.54
Tempest 2826-920Kv ,4.00,920.00,11.00,5.50,14.80,10998.00,94.38,1396.80,515.46,12.21,57.30,0.87,2.43
Tempest 4130-690Kv ,4.00,690.00,15.00,7.00,14.80,8203.00,96.29,1425.20,252.60,12.19,54.40,0.86,2.54
BadAss 2826-820Kv ,5.00,820.00,10.00,5.80,18.50,12956.00,85.18,1575.80,456.91,12.19,71.20,0.77,2.48
Tempest 4130-540Kv ,4.00,540.00,14.00,10.00,14.80,7277.00,76.10,1126.20,639.32,12.19,68.90,1.08,3.38
BadAss 3530-700 ,6.00,700.00,12.00,6.00,22.20,13009.00,79.70,1769.40,203.46,12.19,73.90,0.69,2.40
BadAss 3515-580Kv ,5.00,580.00,13.00,6.50,18.50,8519.00,79.72,1474.60,488.27,12.19,52.40,0.83,2.54
BadAss 2820-910Kv ,4.00,910.00,11.00,8.00,14.80,9844.00,103.90,1537.80,468.20,12.19,74.60,0.79,2.35
BadAss 2820-910Kv ,6.00,910.00,9.00,6.00,22.20,15987.00,99.86,2217.00,324.76,12.18,90.80,0.55,2.35
Cobra C-2826/10 ,6.00,930.00,8.00,6.00,22.20,16781.00,80.24,1781.40,404.18,12.18,95.30,0.68,2.45
Cobra C-4130/16 ,6.00,390.00,18.00,8.00,22.20,6699.00,47.65,1057.70,340.36,12.18,50.80,1.15,2.57
Cobra C-3525/14 ,5.00,560.00,13.00,6.50,18.50,8150.00,62.96,1164.60,618.24,12.17,50.20,1.04,2.81
Tempest 4120-830Kv ,4.00,830.00,10.00,7.00,14.80,11509.00,100.42,1486.20,484.46,12.16,76.30,0.82,2.93
BadAss 3515-710 ,4.00,710.00,13.00,6.50,14.80,8308.00,82.30,1218.00,591.13,12.16,51.10,1.00,2.51
Cobra C-3520/18 ,6.00,550.00,12.00,6.00,22.20,9451.00,54.14,1202.00,599.00,12.16,53.70,1.01,2.65
BadAss 2826-690 ,4.00,690.00,13.00,10.00,14.80,8042.00,85.40,1263.80,569.71,12.15,76.20,0.96,2.49
Tempest 2820-970Kv ,4.00,970.00,11.00,7.00,14.80,10244.00,98.22,1453.60,495.32,12.15,67.90,0.84,2.30
BadAss 3515-710 ,5.00,710.00,11.00,7.00,18.50,10639.00,79.84,1476.80,487.54,12.14,70.50,0.82,2.51
BadAss 3515-710 ,6.00,710.00,10.00,7.00,22.20,12815.00,86.82,1927.40,373.56,12.13,84.90,0.63,2.51
BadAss 2820-910Kv ,4.00,910.00,11.00,7.00,14.80,10075.00,97.94,1449.40,496.76,12.13,66.80,0.84,2.35
BadAss 3520-650Kv ,5.00,650.00,11.00,8.50,18.50,10450.00,96.94,1793.60,401.43,12.12,84.10,0.68,2.71
BadAss 4520-660Kv ,5.00,660.00,11.00,5.50,18.50,11140.00,74.28,1374.00,524.02,12.12,58.00,0.88,3.44
Cobra C-3520/14 ,5.00,700.00,11.00,7.00,18.50,10006.00,71.02,1313.60,548.11,12.12,66.30,0.92,2.65
BadAss 2820-910Kv ,5.00,910.00,9.00,7.00,18.50,13251.00,91.86,1699.40,423.68,12.11,87.80,0.71,2.35
BadAss 4520-660Kv ,6.00,660.00,13.00,5.50,22.20,12550.00,79.36,1761.70,204.35,12.11,65.40,0.69,2.57
Cobra C-4120/22 ,6.00,430.00,13.00,8.00,22.20,8088.00,55.22,1225.80,587.37,12.11,61.30,0.99,2.98
Cobra C-3520/12 ,4.00,820.00,12.00,6.00,14.80,9183.00,81.66,1208.60,595.73,12.11,52.20,1.00,2.65
Cobra C-4120/18 ,4.00,540.00,15.00,8.00,14.80,6680.00,64.54,955.20,753.77,12.11,50.60,1.27,2.98
BadAss 3530-700 ,6.00,700.00,13.00,4.50,22.20,12701.00,86.40,1918.00,187.70,12.10,54.10,0.63,2.40
Tempest 4130-540Kv ,6.00,540.00,11.00,10.00,22.20,10704.00,102.98,2286.20,314.93,12.10,101.40,0.53,3.38
Cobra C-4120/12 ,4.00,850.00,11.00,7.00,14.80,10365.00,95.04,1406.40,511.95,12.10,68.70,0.86,2.99
BadAss 4520-660Kv ,5.00,660.00,13.00,8.00,18.50,10242.00,86.48,1599.80,225.03,12.08,77.60,0.76,2.57
Cobra C-4120/18 ,6.00,540.00,11.00,7.00,22.20,10385.00,61.24,1359.40,529.65,12.08,68.80,0.89,2.98
BadAss 4520-830Kv ,5.00,830.00,12.00,6.00,18.50,12957.00,95.04,1758.20,204.75,12.08,73.60,0.69,2.57
BadAss 4520-370Kv ,5.00,370.00,20.00,11.00,18.50,5148.00,60.03,1110.60,324.15,12.08,53.60,1.09,2.58
Cobra C-4120/12 ,5.00,850.00,10.00,6.00,18.50,13321.00,95.78,1772.00,406.32,12.08,75.70,0.68,2.99
BadAss 4520-540Kv ,6.00,540.00,15.00,8.00,22.20,9405.00,74.88,1662.40,216.55,12.07,71.30,0.73,2.57
BadAss 3520-560 ,6.00,560.00,11.00,8.50,22.20,10426.00,85.04,1887.60,381.44,12.07,83.90,0.64,2.71
Cobra C-4130/16 ,6.00,390.00,16.00,10.00,22.20,6490.00,53.39,1185.30,303.72,12.07,61.50,1.02,2.57
Cobra C-3515/12 ,5.00,1100.00,9.00,4.50,18.50,15655.00,89.52,1656.20,434.73,12.06,66.70,0.73,2.48
Tempest 3520-550Kv ,5.00,550.00,13.00,6.50,18.50,8199.00,66.52,1230.40,585.18,12.06,50.50,0.98,2.60
BadAss 4520-370Kv ,5.00,370.00,16.00,12.00,18.50,5543.00,77.86,1440.40,499.86,12.04,63.00,0.84,3.46
Cobra C-4120/18 ,5.00,540.00,13.00,10.00,18.50,7797.00,100.46,1858.60,387.39,12.04,73.80,0.65,2.98
Cobra C-4120/20 ,5.00,480.00,14.00,8.50,18.50,7087.00,58.08,1074.60,670.02,12.02,57.00,1.12,2.98
Tempest 4120-700Kv ,6.00,700.00,10.00,5.00,22.20,14047.00,80.18,1779.80,404.54,12.00,66.50,0.67,2.93
BadAss 3530-470 ,4.00,470.00,14.00,9.00,14.80,6023.00,66.28,980.80,734.09,12.00,51.30,1.22,3.08
Cobra C-4120/16 ,4.00,610.00,12.00,8.00,14.80,7646.00,73.20,1083.20,664.70,12.00,57.90,1.11,2.98
BadAss 3520-560 ,5.00,560.00,13.00,6.50,18.50,8529.00,84.70,1566.80,459.54,11.99,52.50,0.77,2.71
BadAss 3530-650Kv ,6.00,570.00,11.00,8.00,22.20,10794.00,78.34,1739.20,413.98,11.99,81.80,0.69,3.11
Tempest 3520-550Kv ,6.00,550.00,11.00,7.00,22.20,10097.00,60.74,1348.40,533.97,11.98,66.90,0.89,2.60
BadAss 3520-650Kv ,4.00,650.00,13.00,6.50,14.80,8299.00,95.34,1411.00,510.28,11.98,51.10,0.85,2.71
Tempest 2820-840Kv ,6.00,840.00,9.00,4.50,22.20,15599.00,73.74,1636.80,439.88,11.98,66.50,0.73,2.30
Cobra C-4130/14 ,5.00,450.00,13.00,8.00,18.50,7207.00,54.10,1000.80,719.42,11.98,54.60,1.20,3.46
BadAss 3515-710 ,4.00,710.00,13.00,8.00,14.80,8091.00,90.52,1339.60,537.47,11.98,61.30,0.89,2.51
Cobra C-4120/16 ,5.00,610.00,12.00,8.00,18.50,9451.00,87.40,1617.00,445.27,11.97,71.60,0.74,2.98
BadAss 4520-470Kv ,4.00,470.00,16.00,12.00,14.80,5541.00,97.64,1445.00,498.27,11.97,63.00,0.83,3.43
BadAss 4520-830Kv ,4.00,830.00,11.00,5.50,14.80,11108.00,92.30,1366.00,527.09,11.97,57.90,0.88,3.44
BadAss 3530-650Kv ,4.00,570.00,14.00,8.50,14.80,7159.00,72.42,1072.00,671.64,11.97,57.60,1.12,3.11
BadAss 4530-270Kv ,6.00,270.00,20.00,13.00,22.20,4977.00,46.66,1035.80,347.56,11.96,61.30,1.16,2.87
BadAss 3520-650Kv ,3.00,650.00,14.00,9.00,11.10,6027.00,94.16,1045.20,688.86,11.96,51.40,1.14,2.71
Tempest 3520-550Kv ,5.00,550.00,13.00,8.00,18.50,8038.00,71.92,1330.60,541.11,11.95,60.90,0.90,2.60
BadAss 3515-580Kv ,6.00,580.00,11.00,5.50,22.20,10994.00,56.58,1256.20,573.16,11.95,57.30,0.95,2.54
Cobra C-5320/22 ,6.00,300.00,19.00,12.00,22.20,5577.00,51.35,1139.90,315.82,11.95,63.40,1.05,2.78
Tempest 4130-460Kv ,5.00,460.00,17.00,8.00,18.50,7161.00,71.29,1318.80,272.98,11.95,54.30,0.91,2.54
BadAss 2826-690 ,6.00,690.00,10.00,5.00,22.20,13262.00,61.66,1368.80,526.01,11.95,62.80,0.87,2.49
BadAss 3520-650Kv ,3.00,650.00,15.00,12.00,11.10,5969.00,96.86,1075.20,669.64,11.94,67.80,1.11,2.71
Cobra C-4120/14 ,6.00,710.00,10.00,5.00,22.20,13673.00,74.66,1657.40,434.42,11.94,64.70,0.72,2.99
BadAss 4530-440Kv ,4.00,440.00,19.00,12.00,14.80,5448.00,73.39,1086.10,331.46,11.93,61.90,1.10,2.87
Tempest 3520-550Kv ,6.00,550.00,12.00,8.00,22.20,9559.00,81.82,1816.60,396.34,11.92,72.40,0.66,2.60
Tempest 4130-540Kv ,6.00,540.00,14.00,8.50,22.20,10079.00,82.70,1835.80,196.10,11.92,81.10,0.65,2.54
BadAss 3530-650Kv ,4.00,570.00,14.00,10.00,14.80,7149.00,73.22,1083.60,664.45,11.91,67.70,1.10,3.11
BadAss 2826-690 ,6.00,690.00,10.00,7.00,22.20,12725.00,81.90,1818.40,395.95,11.90,84.40,0.65,2.49
BadAss 3520-560 ,6.00,560.00,11.00,5.50,22.20,11000.00,57.56,1278.00,563.38,11.90,57.30,0.93,2.71
BadAss 2820-1080 ,4.00,1080.00,10.00,5.00,14.80,13258.00,95.90,1419.20,507.33,11.90,62.80,0.84,2.35
BadAss 2826-690 ,4.00,690.00,13.00,6.50,14.80,8242.00,78.04,1155.00,623.38,11.90,50.70,1.03,2.49
Tempest 4120-700Kv ,6.00,700.00,12.00,6.00,22.20,12923.00,77.38,1717.70,209.58,11.90,73.40,0.69,2.32
BadAss 3520-560 ,6.00,560.00,11.00,8.00,22.20,10573.00,77.82,1727.80,416.71,11.89,80.10,0.69,2.71
Tempest 4130-540Kv ,6.00,540.00,13.00,8.00,22.20,10277.00,71.34,1583.60,227.33,11.89,77.90,0.75,2.54
BadAss 4520-370Kv ,6.00,370.00,18.00,8.00,22.20,6619.00,46.66,1035.90,347.52,11.89,50.10,1.15,2.58
Cobra C-3520/10 ,4.00,980.00,11.00,5.50,14.80,10864.00,91.02,1347.00,534.52,11.89,56.60,0.88,2.63
Cobra C-2826/10 ,5.00,930.00,10.00,6.00,18.50,12940.00,85.58,1583.20,454.78,11.88,73.50,0.75,2.45
BadAss 3530-650Kv ,5.00,570.00,16.00,7.00,18.50,8052.00,70.82,1310.20,274.77,11.88,53.40,0.91,2.40
Cobra C-3525/18 ,5.00,430.00,15.00,10.00,18.50,5952.00,61.12,1130.60,636.83,11.88,56.40,1.05,2.81
Tempest 4130-540Kv ,4.00,540.00,18.00,10.00,14.80,6415.00,84.36,1248.50,288.35,11.88,60.70,0.95,2.54
Cobra C-3520/10 ,5.00,980.00,10.00,5.00,18.50,13678.00,95.46,1765.80,407.75,11.87,64.80,0.67,2.63
BadAss 2826-690 ,5.00,690.00,11.00,7.00,18.50,10575.00,74.82,1384.20,520.16,11.87,70.10,0.86,2.49
Cobra C-3515/14 ,5.00,950.00,9.00,7.00,18.50,12970.00,85.64,1584.20,454.49,11.87,86.00,0.75,2.48
Cobra C-4120/16 ,5.00,610.00,11.00,7.00,18.50,9867.00,65.02,1202.80,598.60,11.87,65.40,0.99,2.98
BadAss 2826-820Kv ,4.00,820.00,11.00,8.00,14.80,9801.00,96.40,1426.80,504.63,11.86,74.30,0.83,2.48
Cobra C-3525/14 ,5.00,560.00,13.00,8.00,18.50,8022.00,67.72,1252.80,574.71,11.85,60.80,0.95,2.81
Tempest 4130-310Kv ,6.00,310.00,19.00,10.00,22.20,5784.00,48.57,1078.20,333.89,11.84,54.80,1.10,2.52
Cobra C-3525/18 ,6.00,430.00,12.00,8.00,22.20,7690.00,48.90,1085.40,663.35,11.83,58.30,1.09,2.81
BadAss 3530-470 ,5.00,470.00,14.00,12.00,18.50,7025.00,102.46,1895.40,379.87,11.83,79.80,0.62,3.08
BadAss 3515-580Kv ,6.00,580.00,11.00,8.00,22.20,10506.00,75.32,1672.00,430.62,11.83,79.60,0.71,2.54
BadAss 2820-1080 ,5.00,1080.00,8.00,6.00,18.50,16912.00,96.98,1794.20,401.29,11.83,96.10,0.66,2.35
BadAss 4520-470Kv ,4.00,470.00,20.00,11.00,14.80,5088.00,73.81,1092.40,329.55,11.83,53.00,1.08,2.57
BadAss 4520-660Kv ,4.00,660.00,15.00,7.00,14.80,7964.00,88.04,1303.10,276.26,11.83,52.80,0.91,2.57
BadAss 3520-650Kv ,6.00,650.00,10.00,5.00,22.20,13305.00,63.04,1399.40,514.51,11.82,63.00,0.84,2.71
Cobra C-2826/12 ,6.00,760.00,10.00,6.00,22.20,12900.00,70.58,1566.80,459.54,11.82,73.30,0.75,2.45
Tempest 4120-520Kv ,6.00,520.00,11.00,7.00,22.20,10545.00,62.70,1392.00,517.24,11.82,69.90,0.85,2.94
BadAss 2814-1120 ,5.00,1120.00,8.00,6.00,18.50,16726.00,101.30,1874.20,384.16,11.82,95.00,0.63,2.22
BadAss 4520-660Kv ,4.00,660.00,16.00,7.00,14.80,8024.00,85.42,1264.20,284.77,11.82,53.20,0.94,2.57
BadAss 4530-730Kv ,5.00,730.00,13.00,5.50,18.50,12335.00,89.63,1658.20,217.10,11.82,64.20,0.71,2.87
Tempest 3520-550Kv ,4.00,550.00,14.00,9.00,14.80,5965.00,76.60,1133.60,635.14,11.82,50.80,1.04,2.60
BadAss 2826-820Kv ,5.00,820.00,10.00,7.00,18.50,12524.00,101.02,1869.00,385.23,11.81,83.00,0.63,2.48
Cobra C-4130/12 ,6.00,540.00,11.00,8.50,22.20,10287.00,75.40,1673.80,430.16,11.81,82.80,0.71,3.46
Cobra C-2826/12 ,5.00,760.00,11.00,7.00,18.50,10276.00,75.40,1395.00,516.13,11.81,68.10,0.85,2.45
BadAss 2826-1030 ,4.00,1030.00,10.00,5.80,14.80,12780.00,98.68,1460.40,493.02,11.81,70.20,0.81,2.50
BadAss 4520-370Kv ,6.00,370.00,16.00,10.00,22.20,6491.00,52.06,1155.80,311.47,11.81,61.50,1.02,2.58
Tempest 4130-540Kv ,6.00,540.00,14.00,7.00,22.20,10075.00,80.95,1797.20,200.31,11.80,66.80,0.66,2.54
BadAss 3530-470 ,6.00,470.00,12.00,8.00,22.20,9009.00,71.22,1580.80,455.47,11.80,68.30,0.75,3.08
Cobra C-3525/14 ,6.00,560.00,12.00,8.00,22.20,9488.00,75.90,1685.20,427.25,11.79,71.90,0.70,2.81
BadAss 2820-910Kv ,5.00,910.00,10.00,6.00,18.50,13210.00,94.04,1739.80,413.84,11.79,75.10,0.68,2.35
BadAss 3520-790 ,5.00,790.00,10.00,5.80,18.50,12688.00,79.74,1475.20,488.07,11.79,69.70,0.80,2.70
BadAss 2826-820Kv ,5.00,820.00,10.00,5.00,18.50,13258.00,75.48,1396.40,515.61,11.79,62.80,0.84,2.48
BadAss 2820-910Kv ,6.00,910.00,8.00,6.00,22.20,16705.00,79.80,1771.40,406.46,11.78,94.90,0.67,2.35
Cobra C-3525/14 ,4.00,560.00,15.00,10.00,14.80,5958.00,79.70,1179.60,610.38,11.78,56.40,1.00,2.81
BadAss 4520-660Kv ,6.00,660.00,12.00,6.00,22.20,12714.00,72.53,1610.30,223.56,11.77,72.20,0.73,2.57
BadAss 2826-690 ,6.00,690.00,9.00,7.00,22.20,13079.00,68.48,1520.20,473.62,11.77,86.70,0.77,2.49
BadAss 4520-370Kv ,6.00,370.00,14.00,10.00,22.20,7051.00,45.30,1005.80,715.85,11.77,66.80,1.17,3.46
Tempest 4130-540Kv ,4.00,540.00,18.00,8.00,14.80,6626.00,73.73,1091.20,329.91,11.75,50.20,1.08,2.54
BadAss 4530-360Kv ,6.00,360.00,17.00,10.00,22.20,6740.00,61.99,1376.20,261.59,11.75,63.80,0.85,2.86
BadAss 3515-580Kv ,4.00,580.00,14.00,10.00,14.80,6728.00,74.84,1107.60,650.05,11.75,63.70,1.06,2.54
Cobra C-3525/10 ,4.00,780.00,12.00,6.00,14.80,9006.00,79.20,1172.00,614.33,11.75,51.20,1.00,2.81
Tempest 4130-540Kv ,4.00,540.00,13.00,8.00,14.80,7312.00,72.52,1073.20,670.89,11.75,55.40,1.09,3.38
Tempest 4130-690Kv ,4.00,690.00,12.00,6.00,14.80,9276.00,80.20,1187.00,606.57,11.74,52.70,0.99,3.39
BadAss 3530-470 ,5.00,470.00,12.00,8.00,18.50,7448.00,58.10,1075.00,669.77,11.74,56.40,1.09,3.08
BadAss 4520-830Kv ,5.00,830.00,10.00,5.00,18.50,13945.00,96.62,1787.60,402.77,11.74,66.00,0.66,3.44
BadAss 4530-550Kv ,6.00,550.00,14.00,6.00,22.20,10948.00,64.06,1422.10,253.15,11.73,62.20,0.83,2.86
BadAss 3530-650Kv ,6.00,570.00,11.00,10.00,22.20,10514.00,96.88,2150.60,334.79,11.73,99.60,0.55,3.11
BadAss 2826-690 ,4.00,690.00,13.00,8.00,14.80,8045.00,85.60,1266.80,568.36,11.73,60.90,0.93,2.49
Cobra C-3515/14 ,5.00,950.00,10.00,6.00,18.50,12952.00,86.12,1593.20,451.92,11.72,73.60,0.74,2.48
BadAss 2814-1120 ,4.00,1120.00,10.00,5.00,14.80,12980.00,97.08,1436.60,501.18,11.72,61.50,0.82,2.22
BadAss 3520-650Kv ,5.00,650.00,11.00,8.00,18.50,10590.00,89.68,1659.00,434.00,11.72,80.20,0.71,2.71
BadAss 4520-470Kv ,6.00,470.00,14.00,9.00,22.20,8320.00,58.99,1309.50,274.91,11.72,70.90,0.89,2.57
BadAss 4530-440Kv ,5.00,440.00,17.00,12.00,18.50,6726.00,91.53,1693.20,212.62,11.72,76.40,0.69,2.87
Tempest 4130-460Kv ,5.00,460.00,13.00,8.00,18.50,7895.00,62.12,1149.40,626.41,11.72,59.80,1.02,3.38
Tempest 4130-400Kv ,6.00,400.00,16.00,8.00,22.20,7592.00,64.70,1436.40,250.63,11.72,57.50,0.82,2.53
Tempest 2820-970Kv ,5.00,970.00,10.00,5.00,18.50,13536.00,97.82,1809.80,397.83,11.71,64.10,0.65,2.30
BadAss 3520-650Kv ,6.00,650.00,9.00,7.00,22.20,13271.00,68.94,1530.40,470.47,11.71,88.00,0.77,2.71
BadAss 4530-440Kv ,5.00,440.00,17.00,8.00,18.50,7038.00,67.87,1255.60,286.72,11.71,53.30,0.93,2.87
BadAss 4530-550Kv ,4.00,550.00,17.00,10.00,14.80,6728.00,97.33,1440.50,249.91,11.71,63.70,0.81,2.86
BadAss 3530-470 ,4.00,470.00,16.00,12.00,14.80,5468.00,101.00,1494.80,481.67,11.71,62.10,0.78,3.08
Cobra C-4120/12 ,3.00,850.00,12.00,8.00,11.10,7604.00,99.82,1108.00,649.82,11.71,57.60,1.06,2.99
BadAss 2826-820Kv ,6.00,820.00,9.00,6.00,22.20,15673.00,91.12,2023.00,355.91,11.70,89.10,0.58,2.48
Tempest 4130-540Kv ,5.00,540.00,14.00,9.00,18.50,8396.00,74.73,1382.50,260.40,11.69,71.60,0.85,2.54
Cobra C-3520/12 ,4.00,820.00,12.00,6.00,14.80,9286.00,77.90,1153.00,624.46,11.69,52.80,1.01,2.65
Tempest 4120-600Kv ,4.00,600.00,13.00,8.00,14.80,7962.00,79.88,1182.20,609.03,11.69,60.30,0.99,2.93
BadAss 4520-540Kv ,5.00,540.00,15.00,7.00,18.50,7889.00,66.50,1230.20,292.64,11.68,52.30,0.95,2.57
BadAss 4530-550Kv ,6.00,550.00,12.00,8.00,22.20,10830.00,69.38,1540.20,233.74,11.68,82.00,0.76,2.86
Cobra C-4130/20 ,6.00,300.00,20.00,13.00,22.20,4836.00,46.25,1026.80,350.60,11.67,59.50,1.14,2.57
BadAss 4530-360Kv ,5.00,360.00,19.00,10.00,18.50,5700.00,52.99,980.30,367.23,11.67,54.00,1.19,2.86
BadAss 3530-890 ,3.00,890.00,12.00,6.00,11.10,9097.00,102.08,1133.20,635.37,11.67,51.70,1.03,3.12
Cobra C-3525/12 ,5.00,650.00,11.00,8.00,18.50,9580.00,70.28,1300.20,553.76,11.66,72.60,0.90,2.81
BadAss 3515-580Kv ,5.00,580.00,12.00,6.00,18.50,8998.00,60.38,1117.00,644.58,11.65,51.10,1.04,2.54
BadAss 4520-540Kv ,5.00,540.00,16.00,7.00,18.50,7925.00,64.37,1190.90,302.29,11.65,52.50,0.98,2.57
Tempest 4120-700Kv ,4.00,700.00,12.00,6.00,14.80,9253.00,77.28,1143.80,629.48,11.65,52.60,1.02,2.93
Cobra C-3520/14 ,4.00,700.00,12.00,8.00,14.80,7616.00,76.68,1134.80,634.47,11.65,57.70,1.03,2.65
BadAss 2826-1030 ,4.00,1030.00,10.00,5.00,14.80,13073.00,88.98,1316.80,546.78,11.64,61.90,0.88,2.50
Tempest 4130-400Kv ,5.00,400.00,18.00,10.00,18.50,6199.00,59.03,1092.10,329.64,11.64,58.70,1.07,2.53
BadAss 3530-470 ,6.00,470.00,12.00,10.00,22.20,8949.00,76.16,1690.60,425.88,11.63,84.70,0.69,3.08
BadAss 3530-470 ,5.00,470.00,13.00,10.00,18.50,7763.00,57.40,1062.00,677.97,11.63,73.50,1.10,3.08
Cobra C-4120/20 ,5.00,480.00,13.00,8.00,18.50,7138.00,54.54,1009.00,713.58,11.63,54.10,1.15,2.98
Cobra C-4120/12 ,4.00,850.00,11.00,5.50,14.80,10755.00,81.92,1212.60,593.77,11.63,56.00,0.96,2.99
Cobra C-4120/14 ,4.00,710.00,12.00,6.00,14.80,8958.00,72.66,1075.20,669.64,11.63,50.90,1.08,2.99
BadAss 4530-270Kv ,6.00,270.00,20.00,11.00,22.20,5038.00,43.40,963.60,373.60,11.63,52.50,1.21,2.87
BadAss 3515-710 ,6.00,710.00,10.00,6.00,22.20,13163.00,74.88,1662.20,433.16,11.62,74.80,0.70,2.51
Tempest 2826-920Kv ,4.00,920.00,10.00,7.00,14.80,10963.00,95.56,1414.40,509.05,11.62,72.70,0.82,2.43
BadAss 3530-890 ,4.00,890.00,14.00,6.00,14.80,10957.00,98.15,1452.60,247.83,11.60,62.30,0.80,2.41
